server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_9,21:17:20,21:17:50,2885.48,7855.14,Normal
server_6,21:18:30,21:19:00,2279.43,1770.2,Normal
server_8,21:19:10,21:19:40,740.78,62.32,Normal
server_19,21:19:30,21:20:00,4187.62,5923.05,Normal
server_4,21:21:30,21:22:00,884.31,5855.65,Disk thrash suspected
server_1,21:22:20,21:22:50,1596.11,505.98,Normal
server_20,21:23:00,21:23:30,19847.64,6359.3,Network flood + Disk thrash suspected
server_17,21:23:30,21:24:00,3948.57,1979.17,Normal
server_8,21:24:20,21:24:50,2497.16,822.9,Normal
server_19,21:27:40,21:28:10,2659.4,1427.12,Normal
server_8,21:28:00,21:28:30,9708.99,4021.41,Network flood + Disk thrash suspected
server_18,21:28:50,21:29:20,13649.64,6792.5,Network flood + Disk thrash suspected
server_20,21:28:50,21:29:20,849.16,4844.62,Disk thrash suspected
server_5,21:31:00,21:31:30,19132.5,833.41,Possible DDoS
server_8,21:32:30,21:33:00,912.34,5117.69,Disk thrash suspected
server_14,21:37:50,21:38:20,476.06,8371.72,Disk thrash suspected
server_6,21:38:50,21:39:20,16562.38,568.2,Possible DDoS
server_6,21:39:10,21:39:40,16562.38,5294.43,Network flood + Disk thrash suspected
server_12,21:45:50,21:46:20,3489.27,1305.26,Normal
server_19,21:48:50,21:49:20,16883.93,130.67,Possible DDoS
server_16,21:49:50,21:50:20,17299.41,816.7,Possible DDoS
server_15,21:52:50,21:53:20,6709.8,1583.97,Possible DDoS
server_8,21:57:20,21:57:50,858.22,4053.52,Disk thrash suspected
server_4,21:58:10,21:58:40,12173.77,729.64,Possible DDoS
server_20,21:58:40,21:59:10,6144.06,98.55,Possible DDoS
server_19,22:00:50,22:01:20,6100.04,8929.12,Network flood + Disk thrash suspected
server_18,22:01:20,22:01:50,8232.42,9879.9,Network flood + Disk thrash suspected
server_4,22:05:00,22:05:30,6505.35,1818.96,Network flood + Disk thrash suspected
server_7,22:07:00,22:07:30,13626.48,6833.07,Network flood + Disk thrash suspected
server_10,22:08:10,22:08:40,980.01,62.87,Normal
server_19,22:08:40,22:09:10,19840.81,700.34,Possible DDoS
server_19,22:09:50,22:10:20,15422.37,134.66,Possible DDoS
server_17,22:11:10,22:11:40,10800.24,7560.41,Network flood + Disk thrash suspected
server_11,22:12:50,22:13:20,5351.09,8912.53,Normal
server_3,22:16:30,22:17:00,993.12,96.86,Normal
server_10,22:17:40,22:18:10,6424.98,9922.31,Network flood + Disk thrash suspected
server_20,22:18:00,22:18:30,4461.98,8903.38,Normal
server_15,22:20:00,22:20:30,949.36,7831.82,Disk thrash suspected
server_14,22:21:00,22:21:30,13152.23,1948.71,Network flood + Disk thrash suspected
server_12,22:21:00,22:21:30,3459.98,1167.68,Normal
server_18,22:23:10,22:23:40,10649.75,9469.71,Network flood + Disk thrash suspected
server_19,22:23:20,22:23:50,982.99,7180.72,Disk thrash suspected
server_4,22:27:40,22:28:10,4470.76,5234.02,Normal
server_8,22:29:10,22:29:40,16772.21,1442.81,Possible DDoS
server_13,22:30:10,22:30:40,18850.91,128.72,Possible DDoS
server_14,22:32:00,22:32:30,777.38,82.08,Normal
server_4,22:35:50,22:36:20,674.64,151.62,Normal
server_1,22:37:50,22:38:20,19645.73,1909.59,Network flood + Disk thrash suspected
server_11,22:39:30,22:40:00,18495.67,108.22,Possible DDoS
server_16,22:40:00,22:40:30,955.16,7986.9,Disk thrash suspected
server_5,22:45:10,22:45:40,13547.39,156.59,Possible DDoS
server_16,22:47:50,22:48:20,3660.78,1679.47,Normal
server_4,22:50:20,22:50:50,3542.62,1896.14,Normal
server_2,20:55:40,20:56:10,4549.29,1085.2,Normal
server_3,20:57:00,20:57:30,12417.23,5758.49,Network flood + Disk thrash suspected
server_15,20:57:30,20:58:00,12503.53,5834.06,Network flood + Disk thrash suspected
server_5,20:59:20,20:59:50,3414.29,1234.9,Normal
server_10,21:02:10,21:02:40,559.81,8564.47,Disk thrash suspected
server_2,21:03:20,21:03:50,683.88,8769.19,Disk thrash suspected
server_7,21:06:40,21:07:10,3174.81,5302.25,Normal
server_6,21:09:00,21:09:30,16931.09,5637.74,Network flood + Disk thrash suspected
server_20,21:11:20,21:11:50,13089.42,1604.39,Possible DDoS
server_17,21:14:30,21:15:00,963.39,4759.25,Disk thrash suspected
server_7,21:15:00,21:15:30,971.28,186.57,Normal
server_15,21:16:00,21:16:30,15823.14,4368.85,Network flood + Disk thrash suspected
server_11,21:16:40,21:17:10,10176.45,5804.14,Network flood + Disk thrash suspected
server_8,21:17:20,21:17:50,1003.58,124.74,Normal
server_9,21:18:00,21:18:30,12623.86,6712.13,Network flood + Disk thrash suspected
server_20,21:18:50,21:19:20,1010.58,117.95,Normal
server_14,21:19:00,21:19:30,16334.2,6733.47,Network flood + Disk thrash suspected
server_3,21:20:20,21:20:50,14661.4,159.11,Possible DDoS
server_11,21:21:20,21:21:50,15580.5,9269.61,Network flood + Disk thrash suspected
server_14,21:21:50,21:22:20,1079.47,4853.05,Disk thrash suspected
server_5,21:22:00,21:22:30,15911.19,193.38,Possible DDoS
server_3,21:22:20,21:22:50,15440.92,6700.84,Network flood + Disk thrash suspected
server_1,21:24:00,21:24:30,13120.28,1638.06,Possible DDoS
server_7,21:25:20,21:25:50,6789.61,186.1,Possible DDoS
server_8,21:25:30,21:26:00,2978.83,3867.93,Normal
server_15,21:28:20,21:28:50,14429.98,126.15,Possible DDoS
server_4,21:28:50,21:29:20,18834.44,5147.6,Network flood + Disk thrash suspected
server_18,21:32:30,21:33:00,3987.89,6145.09,Normal
server_1,21:33:00,21:33:30,18718.76,1601.35,Possible DDoS
server_3,21:33:40,21:34:10,1407.12,8297.36,Disk thrash suspected
server_9,21:36:00,21:36:30,13911.54,1119.03,Possible DDoS
server_19,21:36:40,21:37:10,826.57,6806.58,Disk thrash suspected
server_9,21:39:20,21:39:50,1012.74,108.08,Normal
server_13,21:41:50,21:42:20,4960.38,645.96,Normal
server_16,21:46:40,21:47:10,1027.65,109.14,Normal
server_17,21:47:10,21:47:40,8028.24,8750.0,Network flood + Disk thrash suspected
server_16,21:54:00,21:54:30,18870.89,1816.44,Network flood + Disk thrash suspected
server_19,21:55:50,21:56:20,17229.82,9705.78,Network flood + Disk thrash suspected
server_7,22:03:40,22:04:10,17024.33,180.02,Possible DDoS
server_20,22:04:30,22:05:00,16464.62,5133.35,Network flood + Disk thrash suspected
server_6,22:05:50,22:06:20,19423.91,8377.13,Network flood + Disk thrash suspected
server_9,22:08:10,22:08:40,912.98,8095.59,Disk thrash suspected
server_2,22:13:50,22:14:20,17463.94,769.7,Possible DDoS
server_8,22:14:40,22:15:10,1678.96,5362.61,Disk thrash suspected
server_1,22:17:20,22:17:50,16153.6,1445.48,Possible DDoS
server_1,22:18:20,22:18:50,730.75,129.39,Normal
server_10,22:18:40,22:19:10,19979.49,4635.36,Network flood + Disk thrash suspected
server_10,22:19:10,22:19:40,8417.87,6866.82,Network flood + Disk thrash suspected
server_20,22:20:40,22:21:10,15635.86,950.13,Possible DDoS
server_17,22:22:10,22:22:40,8691.19,98.51,Possible DDoS
server_9,22:22:30,22:23:00,906.75,9347.96,Disk thrash suspected
server_15,22:24:20,22:24:50,1031.81,85.93,Normal
server_1,22:27:00,22:27:30,1031.65,7957.31,Disk thrash suspected
server_12,22:31:30,22:32:00,915.33,74.66,Normal
server_17,22:31:50,22:32:20,1064.45,1076.03,Normal
server_17,22:32:00,22:32:30,1064.45,9435.55,Disk thrash suspected
server_7,22:34:50,22:35:20,3065.28,1660.89,Normal
server_17,22:35:20,22:35:50,941.87,9594.16,Disk thrash suspected
server_18,22:36:00,22:36:30,15845.22,67.15,Possible DDoS
server_2,22:38:20,22:38:50,15618.19,1979.08,Network flood + Disk thrash suspected
server_3,22:41:10,22:41:40,4083.69,1210.15,Normal
server_1,22:42:00,22:42:30,11411.23,167.36,Possible DDoS
server_16,22:42:30,22:43:00,19193.04,174.39,Possible DDoS
server_13,22:42:50,22:43:20,8986.93,163.73,Possible DDoS
server_1,22:48:30,22:49:00,610.38,5399.35,Disk thrash suspected
server_3,22:49:10,22:49:40,11581.0,136.99,Possible DDoS
server_4,20:55:20,20:55:50,17320.44,3067.25,Network flood + Disk thrash suspected
server_8,20:59:00,20:59:30,1389.74,1148.15,Normal
server_12,20:59:20,20:59:50,1894.82,1275.01,Normal
server_18,20:59:30,21:00:00,15291.79,71.87,Possible DDoS
server_5,21:01:40,21:02:10,18835.33,140.73,Possible DDoS
server_3,21:02:00,21:02:30,4447.99,1875.41,Normal
server_4,21:04:20,21:04:50,9376.18,1451.54,Possible DDoS
server_8,21:05:20,21:05:50,2592.93,1611.42,Normal
server_3,21:05:30,21:06:00,927.5,7028.91,Disk thrash suspected
server_19,21:12:10,21:12:40,19296.05,186.14,Possible DDoS
server_15,21:12:30,21:13:00,4961.83,1063.11,Normal
server_7,21:17:10,21:17:40,11204.58,152.83,Possible DDoS
server_14,21:21:40,21:22:10,1230.24,6443.58,Disk thrash suspected
server_5,21:23:50,21:24:20,8133.76,1716.57,Possible DDoS
server_1,21:24:20,21:24:50,13120.28,3736.16,Network flood + Disk thrash suspected
server_6,21:27:50,21:28:20,8237.51,7233.33,Network flood + Disk thrash suspected
server_7,21:32:10,21:32:40,14728.51,8068.85,Network flood + Disk thrash suspected
server_2,21:33:20,21:33:50,14397.57,152.84,Possible DDoS
server_15,21:35:30,21:36:00,6923.51,1412.63,Possible DDoS
server_17,21:37:50,21:38:20,19171.09,1175.59,Possible DDoS
server_1,21:40:20,21:40:50,1010.62,5452.3,Disk thrash suspected
server_19,21:40:50,21:41:20,12874.69,123.41,Possible DDoS
server_20,21:40:50,21:41:20,3760.37,1896.22,Normal
server_16,21:42:50,21:43:20,5583.7,638.38,Possible DDoS
server_14,21:43:50,21:44:20,4252.13,1594.33,Normal
server_3,21:44:10,21:44:40,996.86,4233.84,Disk thrash suspected
server_16,21:44:20,21:44:50,13440.47,9167.01,Network flood + Disk thrash suspected
server_14,21:44:50,21:45:20,974.61,144.45,Normal
server_7,21:48:00,21:48:30,15552.34,710.19,Possible DDoS
server_18,21:48:20,21:48:50,10063.83,113.01,Possible DDoS
server_15,21:48:20,21:48:50,946.44,6570.54,Disk thrash suspected
server_11,21:56:00,21:56:30,16562.71,136.5,Possible DDoS
server_17,21:56:20,21:56:50,4307.39,1910.23,Normal
server_3,21:56:30,21:57:00,17829.87,1820.49,Network flood + Disk thrash suspected
server_16,21:57:50,21:58:20,608.57,7903.05,Disk thrash suspected
server_9,21:59:30,22:00:00,11595.8,8413.85,Network flood + Disk thrash suspected
server_2,21:59:50,22:00:20,1914.47,5159.66,Normal
server_1,22:04:40,22:05:10,4242.55,1997.94,Normal
server_9,22:06:30,22:07:00,13162.28,740.46,Possible DDoS
server_18,22:07:50,22:08:20,11628.77,157.12,Possible DDoS
server_7,22:09:30,22:10:00,4099.3,9628.33,Normal
server_18,22:10:10,22:10:40,998.34,7765.91,Disk thrash suspected
server_14,22:11:00,22:11:30,732.78,8350.22,Disk thrash suspected
server_2,22:12:40,22:13:10,891.34,7033.18,Disk thrash suspected
server_17,22:14:50,22:15:20,1009.34,96.0,Normal
server_2,22:15:20,22:15:50,971.57,9953.42,Disk thrash suspected
server_8,22:16:00,22:16:30,964.28,8637.58,Disk thrash suspected
server_4,22:17:00,22:17:30,541.45,9473.16,Disk thrash suspected
server_15,22:17:50,22:18:20,1004.97,134.82,Normal
server_15,22:18:10,22:18:40,1004.97,9555.59,Disk thrash suspected
server_3,22:19:30,22:20:00,8313.49,858.92,Possible DDoS
server_17,22:23:50,22:24:20,3468.74,9458.88,Normal
server_7,22:25:40,22:26:10,17922.43,188.37,Possible DDoS
server_13,22:29:00,22:29:30,1001.73,4457.53,Disk thrash suspected
server_8,22:30:10,22:30:40,6232.49,993.06,Possible DDoS
server_3,22:31:10,22:31:40,13193.81,169.37,Possible DDoS
server_1,22:32:00,22:32:30,14565.81,180.24,Possible DDoS
server_1,22:32:40,22:33:10,968.4,123.14,Normal
server_2,22:37:30,22:38:00,14763.15,9571.22,Network flood + Disk thrash suspected
server_10,22:39:00,22:39:30,967.04,169.56,Normal
server_10,22:46:00,22:46:30,13860.69,3431.14,Network flood + Disk thrash suspected
server_16,20:52:20,20:52:50,1521.1,936.22,Normal
server_7,20:55:40,20:56:10,947.33,89.55,Normal
server_17,20:56:20,20:56:50,13686.29,1689.77,Possible DDoS
server_2,20:57:30,20:58:00,12236.64,157.91,Possible DDoS
server_8,20:58:40,20:59:10,18690.99,171.18,Possible DDoS
server_18,20:59:10,20:59:40,842.33,117.35,Normal
server_1,20:59:10,20:59:40,861.87,123.26,Normal
server_19,21:00:00,21:00:30,3215.61,6416.41,Normal
server_18,21:02:10,21:02:40,3628.78,6530.04,Normal
server_13,21:02:40,21:03:10,14436.29,1123.17,Possible DDoS
server_10,21:03:10,21:03:40,12666.11,8978.77,Network flood + Disk thrash suspected
server_12,21:03:50,21:04:20,1046.18,6327.03,Disk thrash suspected
server_15,21:05:20,21:05:50,6923.05,7530.56,Network flood + Disk thrash suspected
server_10,21:07:00,21:07:30,19926.71,109.6,Possible DDoS
server_4,21:07:50,21:08:20,4898.29,8423.08,Normal
server_4,21:08:20,21:08:50,8694.68,6412.86,Network flood + Disk thrash suspected
server_20,21:08:50,21:09:20,9638.15,8592.8,Network flood + Disk thrash suspected
server_5,21:12:00,21:12:30,9370.65,5593.7,Network flood + Disk thrash suspected
server_16,21:12:40,21:13:10,867.38,9057.49,Disk thrash suspected
server_4,21:13:10,21:13:40,13281.93,1478.78,Possible DDoS
server_9,21:14:10,21:14:40,13342.76,209.89,Possible DDoS
server_20,21:16:00,21:16:30,12459.78,5656.18,Network flood + Disk thrash suspected
server_14,21:16:50,21:17:20,866.14,9761.63,Disk thrash suspected
server_18,21:22:00,21:22:30,6354.86,1694.95,Possible DDoS
server_5,21:23:30,21:24:00,8133.76,9766.89,Network flood + Disk thrash suspected
server_4,21:28:10,21:28:40,13722.54,3893.26,Network flood + Disk thrash suspected
server_2,21:31:00,21:31:30,585.31,9828.64,Disk thrash suspected
server_7,21:37:50,21:38:20,3068.39,1617.5,Normal
server_20,21:38:10,21:38:40,13893.09,9920.01,Network flood + Disk thrash suspected
server_1,21:39:30,21:40:00,5484.62,992.13,Normal
server_2,21:45:10,21:45:40,16711.9,3167.75,Network flood + Disk thrash suspected
server_7,21:46:00,21:46:30,772.59,3370.6,Disk thrash suspected
server_3,21:49:30,21:50:00,18983.84,8159.39,Network flood + Disk thrash suspected
server_6,21:51:40,21:52:10,15328.63,8335.14,Network flood + Disk thrash suspected
server_14,21:56:50,21:57:20,3572.61,4648.66,Normal
server_18,21:57:40,21:58:10,12757.04,8493.7,Network flood + Disk thrash suspected
server_16,22:01:10,22:01:40,927.45,148.92,Normal
server_6,22:02:30,22:03:00,9799.24,1596.9,Possible DDoS
server_9,22:10:40,22:11:10,14050.25,1919.46,Network flood + Disk thrash suspected
server_10,22:12:20,22:12:50,813.65,8229.47,Disk thrash suspected
server_5,22:13:30,22:14:00,1000.09,3364.54,Disk thrash suspected
server_17,22:17:40,22:18:10,1901.31,9163.41,Normal
server_14,22:19:30,22:20:00,8495.24,3822.53,Network flood + Disk thrash suspected
server_19,22:28:10,22:28:40,14340.46,8702.79,Network flood + Disk thrash suspected
server_6,22:29:20,22:29:50,18947.48,4908.52,Network flood + Disk thrash suspected
server_9,22:30:00,22:30:30,634.56,9229.22,Disk thrash suspected
server_17,22:30:10,22:30:40,889.69,107.61,Normal
server_17,22:32:20,22:32:50,967.28,9435.55,Disk thrash suspected
server_2,22:35:10,22:35:40,4472.26,9897.28,Normal
server_7,22:35:40,22:36:10,6874.31,5662.83,Network flood + Disk thrash suspected
server_3,22:38:30,22:39:00,1329.63,9885.16,Disk thrash suspected
server_9,22:40:30,22:41:00,15947.68,7893.25,Network flood + Disk thrash suspected
server_16,22:41:10,22:41:40,998.92,85.34,Normal
server_3,22:43:20,22:43:50,899.19,7952.97,Disk thrash suspected
server_14,22:44:50,22:45:20,13028.78,9024.42,Network flood + Disk thrash suspected
server_7,22:46:20,22:46:50,2587.17,515.67,Normal
server_18,22:47:40,22:48:10,6224.07,9164.12,Network flood + Disk thrash suspected
server_4,22:49:20,22:49:50,5098.86,3008.42,Normal
server_9,22:49:30,22:50:00,16895.68,7984.08,Network flood + Disk thrash suspected
server_8,22:50:20,22:50:50,4800.8,1830.67,Normal
server_16,22:50:40,22:51:10,1703.44,8980.3,Disk thrash suspected
server_11,22:51:10,22:51:40,624.87,7101.96,Disk thrash suspected
server_11,20:51:40,20:52:10,504.77,157.28,Normal
server_10,20:52:30,20:53:00,672.59,6473.39,Disk thrash suspected
server_9,20:54:00,20:54:30,13659.04,5401.17,Network flood + Disk thrash suspected
server_1,20:54:40,20:55:10,10933.6,180.29,Possible DDoS
server_6,20:57:20,20:57:50,944.51,7933.8,Disk thrash suspected
server_20,20:59:10,20:59:40,18975.05,127.81,Possible DDoS
server_16,21:01:30,21:02:00,3435.89,1062.63,Normal
server_11,21:02:30,21:03:00,1028.56,901.67,Normal
server_11,21:03:20,21:03:50,2602.56,5694.6,Normal
server_17,21:07:20,21:07:50,1026.32,92.93,Normal
server_12,21:08:20,21:08:50,992.19,8769.28,Disk thrash suspected
server_2,21:10:50,21:11:20,931.33,8100.03,Disk thrash suspected
server_3,21:13:00,21:13:30,18868.93,170.56,Possible DDoS
server_7,21:17:00,21:17:30,11204.58,152.83,Possible DDoS
server_20,21:17:40,21:18:10,17208.84,176.64,Possible DDoS
server_15,21:20:40,21:21:10,1008.79,9968.81,Disk thrash suspected
server_10,21:23:40,21:24:10,16080.71,4259.22,Network flood + Disk thrash suspected
server_7,21:23:40,21:24:10,1036.98,7682.89,Disk thrash suspected
server_19,21:24:40,21:25:10,917.63,144.19,Normal
server_18,21:24:40,21:25:10,17205.44,94.83,Possible DDoS
server_18,21:25:00,21:25:30,17475.63,1369.09,Possible DDoS
server_9,21:25:40,21:26:10,13688.88,8348.76,Network flood + Disk thrash suspected
server_16,21:27:10,21:27:40,10509.92,3035.21,Network flood + Disk thrash suspected
server_8,21:27:40,21:28:10,1899.78,6223.75,Normal
server_20,21:36:40,21:37:10,14244.25,8477.54,Network flood + Disk thrash suspected
server_4,21:38:30,21:39:00,16995.93,151.06,Possible DDoS
server_1,21:41:00,21:41:30,13849.32,5723.96,Network flood + Disk thrash suspected
server_13,21:42:10,21:42:40,6298.36,790.63,Possible DDoS
server_19,21:43:50,21:44:20,9565.02,80.86,Possible DDoS
server_3,21:44:50,21:45:20,7631.29,9252.79,Network flood + Disk thrash suspected
server_15,21:49:00,21:49:30,10058.61,3573.04,Network flood + Disk thrash suspected
server_3,21:49:10,21:49:40,18983.84,9522.23,Network flood + Disk thrash suspected
server_7,21:53:00,21:53:30,6577.81,116.41,Possible DDoS
server_7,21:54:20,21:54:50,472.64,100.2,Normal
server_10,21:55:10,21:55:40,908.14,9016.78,Disk thrash suspected
server_18,21:56:10,21:56:40,4309.03,6504.44,Normal
server_20,21:57:20,21:57:50,957.85,6484.74,Disk thrash suspected
server_2,22:02:10,22:02:40,19841.77,1727.07,Possible DDoS
server_20,22:09:40,22:10:10,15519.62,798.79,Possible DDoS
server_11,22:10:20,22:10:50,16716.35,8481.46,Network flood + Disk thrash suspected
server_8,22:10:50,22:11:20,13686.91,3157.76,Network flood + Disk thrash suspected
server_5,22:10:50,22:11:20,19671.66,127.59,Possible DDoS
server_15,22:11:10,22:11:40,787.77,142.48,Normal
server_19,22:16:40,22:17:10,15908.51,146.71,Possible DDoS
server_3,22:20:10,22:20:40,6073.16,1355.26,Possible DDoS
server_1,22:21:30,22:22:00,15325.7,1932.48,Network flood + Disk thrash suspected
server_4,22:22:20,22:22:50,4179.24,1769.69,Normal
server_2,22:23:10,22:23:40,895.81,94.85,Normal
server_5,22:25:30,22:26:00,3540.06,6027.27,Normal
server_18,22:29:10,22:29:40,12389.84,8368.11,Network flood + Disk thrash suspected
server_1,22:29:50,22:30:20,2444.83,7169.97,Normal
server_2,22:32:50,22:33:20,17071.46,9191.5,Network flood + Disk thrash suspected
server_19,22:33:00,22:33:30,1051.62,5932.33,Disk thrash suspected
server_1,22:35:40,22:36:10,18927.64,5836.51,Network flood + Disk thrash suspected
server_17,22:36:30,22:37:00,18594.91,6621.02,Network flood + Disk thrash suspected
server_19,22:38:00,22:38:30,18608.21,8375.2,Network flood + Disk thrash suspected
server_9,22:38:30,22:39:00,4932.41,3168.64,Normal
server_18,22:38:40,22:39:10,2835.36,1716.98,Normal
server_4,22:39:40,22:40:10,950.27,7919.66,Disk thrash suspected
server_11,22:39:50,22:40:20,4644.76,5411.38,Normal
server_17,22:41:00,22:41:30,954.43,139.64,Normal
server_16,22:41:40,22:42:10,4738.2,1439.13,Normal
server_18,22:42:20,22:42:50,998.92,157.36,Normal
server_17,22:42:20,22:42:50,4764.7,8509.09,Normal
server_1,22:45:40,22:46:10,2476.66,8895.84,Normal
server_18,20:52:40,20:53:10,818.02,132.88,Normal
server_1,20:56:20,20:56:50,3877.5,1720.79,Normal
server_4,20:56:30,20:57:00,2251.12,7644.96,Normal
server_6,20:57:50,20:58:20,17431.79,950.41,Possible DDoS
server_16,20:59:00,20:59:30,4428.84,8190.18,Normal
server_7,20:59:00,20:59:30,3601.16,3173.42,Normal
server_4,20:59:10,20:59:40,16401.02,93.36,Possible DDoS
server_20,21:00:00,21:00:30,19236.82,178.64,Possible DDoS
server_9,21:04:40,21:05:10,792.76,122.49,Normal
server_3,21:05:00,21:05:30,5460.22,1366.16,Normal
