ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:25:55,server_16,24.44,37.09,345.85,455.94,14.3
21:25:55,server_13,26.51,29.02,242.36,125.35,99.91
21:25:55,server_18,41.49,36.27,169.18,172.23,4214.1
21:25:55,server_19,72.09,56.12,5423.23,6439.38,99.23
21:25:55,server_20,60.43,58.7,544.02,590.58,109.06
21:25:55,server_17,29.32,21.86,322.38,245.07,0.0
21:25:55,server_12,27.05,27.0,174.39,134.62,8331.91
21:25:55,server_11,65.82,67.43,731.39,488.9,188.29
21:25:55,server_1,42.24,38.8,464.89,466.89,0.0
21:25:55,server_9,95.98,86.6,979.87,985.13,59.94
21:25:55,server_8,33.41,41.89,496.83,704.77,18.09
21:25:55,server_7,55.32,69.33,4241.29,3994.55,1436.56
21:25:55,server_6,51.22,42.46,3870.72,3979.41,969.91
21:25:55,server_5,25.38,43.73,0.45,0.35,3762.63
21:25:55,server_4,68.14,71.78,713.26,657.71,69.6
21:25:55,server_3,51.83,50.1,558.65,827.84,0.0
21:25:55,server_2,91.81,13.39,913.91,756.91,62.63
21:25:55,server_10,87.02,20.05,913.49,722.78,0.0
21:26:00,server_13,27.33,97.67,389.98,312.96,92.45
21:26:00,server_14,66.73,42.04,2621.99,2989.6,674.81
21:26:00,server_15,61.96,49.77,15197.93,16971.36,51.68
21:26:00,server_20,52.21,40.63,10308.96,8990.01,47.03
21:26:00,server_18,92.59,26.31,1022.71,633.72,74.92
21:26:00,server_19,78.47,55.19,18297.11,19043.29,16.72
21:26:00,server_12,26.48,27.45,340.49,256.54,49.01
21:26:00,server_16,34.91,43.19,175.81,195.29,3041.67
21:26:00,server_11,88.07,94.09,899.68,1254.31,30.83
21:26:00,server_17,47.75,33.48,153.93,99.15,9793.61
21:26:00,server_9,50.99,33.58,13688.88,14356.74,16.43
21:26:00,server_10,61.52,61.23,621.71,507.49,57.83
21:26:00,server_2,22.75,4.89,248.87,324.69,0.0
21:26:00,server_3,37.34,58.15,418.87,272.3,128.71
21:26:00,server_4,90.41,82.72,868.21,845.95,168.54
21:26:00,server_1,31.4,41.32,289.15,393.74,32.19
21:26:00,server_6,31.55,37.58,369.84,256.62,0.0
21:26:00,server_7,96.25,24.77,984.25,1089.31,0.0
21:26:00,server_8,52.42,32.05,11981.03,13059.29,170.43
21:26:00,server_5,49.96,21.21,13.03,18.05,8291.97
21:26:05,server_20,97.7,83.01,974.25,518.59,0.0
21:26:05,server_12,50.6,41.25,575.55,426.34,104.51
21:26:05,server_19,38.78,54.41,385.57,446.43,91.69
21:26:05,server_18,75.1,53.87,18476.52,19208.41,168.63
21:26:05,server_17,91.64,19.32,976.28,719.87,0.0
21:26:05,server_16,84.63,25.14,809.73,920.31,103.66
21:26:05,server_15,92.35,6.79,969.43,631.88,4.97
21:26:05,server_14,38.06,39.53,411.71,450.89,22.78
21:26:05,server_13,57.86,58.27,580.19,640.58,55.38
21:26:05,server_11,58.8,61.24,4167.38,4201.76,940.66
21:26:05,server_7,45.3,37.56,483.33,538.95,86.76
21:26:05,server_9,22.43,25.78,95.47,105.91,8348.76
21:26:05,server_8,12.83,89.85,125.88,174.73,43.94
21:26:05,server_6,47.36,35.98,67.63,97.33,8795.01
21:26:05,server_5,64.17,77.56,645.76,724.22,63.76
21:26:05,server_4,58.95,55.34,3823.48,3261.19,1270.27
21:26:05,server_3,24.36,84.27,137.04,103.77,93.76
21:26:05,server_2,6.42,96.43,86.76,94.62,126.94
21:26:05,server_1,71.75,32.46,14327.63,13255.58,105.12
21:26:05,server_10,44.78,32.74,137.72,178.55,8637.58
21:26:10,server_15,52.18,68.87,3998.6,4236.65,1097.04
21:26:10,server_13,53.07,56.01,19359.25,17797.1,187.88
21:26:10,server_14,21.5,25.81,179.15,258.77,46.64
21:26:10,server_16,68.62,69.86,780.26,593.71,57.01
21:26:10,server_12,22.36,28.5,98.19,134.9,6897.06
21:26:10,server_18,44.14,43.6,192.88,279.68,8038.22
21:26:10,server_19,40.27,54.72,1179.83,1372.27,1971.28
21:26:10,server_20,31.75,23.55,68.3,45.88,6742.26
21:26:10,server_17,75.06,47.59,12737.86,13873.73,145.42
21:26:10,server_11,25.62,40.94,174.63,210.13,106.83
21:26:10,server_1,46.01,38.63,452.39,249.86,41.36
21:26:10,server_9,43.26,44.78,403.25,384.88,31.23
21:26:10,server_2,43.51,57.53,1229.26,1464.04,1647.39
21:26:10,server_3,56.16,69.55,613.49,563.0,0.0
21:26:10,server_4,89.3,4.94,1022.15,1211.15,141.44
21:26:10,server_10,99.97,98.72,990.99,648.85,94.48
21:26:10,server_6,84.44,16.72,906.93,468.08,75.44
21:26:10,server_7,50.09,47.48,12498.95,12140.24,44.72
21:26:10,server_8,84.56,17.04,843.25,921.7,67.28
21:26:10,server_5,98.46,87.62,946.49,594.67,114.06
21:26:15,server_13,50.01,57.53,526.21,572.94,19.79
21:26:15,server_20,52.07,84.51,519.91,631.86,110.52
21:26:15,server_19,90.38,15.6,857.22,1088.77,0.0
21:26:15,server_18,84.35,17.33,830.56,876.71,91.54
21:26:15,server_17,3.44,93.76,1.9,2.76,0.0
21:26:15,server_16,58.77,56.88,18662.5,18294.72,198.84
21:26:15,server_15,77.14,49.12,16396.18,18442.16,2.72
21:26:15,server_14,33.75,54.76,322.58,227.24,0.0
21:26:15,server_12,24.46,23.47,254.74,283.6,32.59
21:26:15,server_11,26.28,30.8,244.42,181.82,2.18
21:26:15,server_1,61.41,62.8,1407.29,1610.25,1728.97
21:26:15,server_9,61.07,69.18,593.93,817.64,118.43
21:26:15,server_8,88.87,84.9,852.07,689.3,75.1
21:26:15,server_7,87.6,26.74,904.43,713.42,52.91
21:26:15,server_6,59.78,65.58,636.18,888.81,117.13
21:26:15,server_5,62.22,33.18,11325.68,10235.04,138.4
21:26:15,server_4,69.9,59.22,590.28,330.4,19.57
21:26:15,server_3,88.69,2.92,800.79,418.84,75.02
21:26:15,server_2,24.25,26.2,264.87,335.45,6.12
21:26:15,server_10,86.3,96.59,837.82,610.24,79.19
21:26:20,server_13,90.6,28.97,902.27,1317.02,29.21
21:26:20,server_14,42.91,21.56,84.96,57.86,8199.35
21:26:20,server_15,64.74,91.9,688.85,501.17,236.59
21:26:20,server_16,9.24,90.49,68.0,42.38,33.1
21:26:20,server_12,36.16,39.55,313.0,389.83,13.36
21:26:20,server_18,42.91,44.29,532.16,516.96,56.78
21:26:20,server_19,44.09,32.24,436.25,410.21,3.25
21:26:20,server_20,47.48,43.48,28.19,36.98,4590.43
21:26:20,server_17,90.84,13.21,992.95,1110.71,23.78
21:26:20,server_11,27.49,86.54,334.58,218.2,42.23
21:26:20,server_1,96.76,91.13,968.83,1162.56,93.79
21:26:20,server_9,23.41,21.74,171.77,156.38,8236.74
21:26:20,server_8,33.98,45.43,41.73,45.57,9020.47
21:26:20,server_7,62.02,67.3,4011.58,4003.8,1060.57
21:26:20,server_6,53.24,42.73,8548.24,10132.52,43.39
21:26:20,server_5,14.59,96.36,90.23,128.04,100.55
21:26:20,server_4,36.0,32.63,352.13,345.05,106.01
21:26:20,server_3,29.15,27.51,133.89,72.65,9309.85
21:26:20,server_2,45.35,49.45,437.11,467.3,54.78
21:26:20,server_10,42.86,55.12,447.28,548.65,15.0
21:26:25,server_13,23.53,28.3,10.48,15.4,5380.29
21:26:25,server_14,96.12,21.99,1019.95,734.2,40.75
21:26:25,server_15,42.47,55.86,462.63,682.13,26.68
21:26:25,server_16,82.12,2.91,904.03,1071.0,30.82
21:26:25,server_20,67.4,49.56,6519.65,5249.36,45.86
21:26:25,server_18,65.41,52.82,3379.48,2829.52,919.93
21:26:25,server_19,47.53,55.34,4313.82,3753.57,883.4
21:26:25,server_12,24.44,46.03,198.7,289.14,3588.87
21:26:25,server_17,46.1,36.0,186.2,201.56,8733.24
21:26:25,server_11,43.2,47.58,156.43,158.14,5564.56
21:26:25,server_1,33.67,49.38,163.22,92.34,5046.14
21:26:25,server_9,57.16,66.28,525.04,688.48,112.72
21:26:25,server_2,89.86,85.77,945.54,1381.09,127.4
21:26:25,server_3,37.55,50.18,310.27,374.26,76.09
21:26:25,server_4,61.59,67.8,557.38,390.75,0.0
21:26:25,server_10,87.33,28.65,816.27,423.15,85.9
21:26:25,server_6,90.81,94.99,982.65,1139.75,66.98
21:26:25,server_7,59.85,66.99,669.24,909.95,19.3
21:26:25,server_8,92.63,97.54,860.43,745.2,173.09
21:26:25,server_5,65.02,50.61,688.68,1030.11,68.43
21:26:30,server_12,30.91,47.46,103.41,71.8,5506.5
21:26:30,server_19,86.6,93.57,964.67,593.13,176.02
21:26:30,server_18,21.13,47.13,50.65,38.31,6105.5
21:26:30,server_17,88.29,98.76,929.55,566.8,65.43
21:26:30,server_16,95.07,87.46,968.27,1195.04,88.48
21:26:30,server_15,52.25,45.98,463.33,295.24,51.5
21:26:30,server_14,64.45,43.73,2588.74,2196.67,736.89
21:26:30,server_13,88.22,98.64,852.75,604.1,111.28
21:26:30,server_20,25.28,95.44,297.61,400.85,131.87
21:26:30,server_11,24.76,29.51,116.98,71.16,5854.0
21:26:30,server_9,26.97,32.26,306.75,387.33,0.0
21:26:30,server_8,19.88,85.29,226.42,175.05,43.13
21:26:30,server_7,99.64,18.44,955.83,1218.1,0.0
21:26:30,server_6,45.36,28.83,196.91,154.97,7306.77
21:26:30,server_5,54.37,72.16,527.24,762.76,104.09
21:26:30,server_4,72.84,57.03,9724.48,11007.99,199.72
21:26:30,server_3,90.03,98.81,986.13,1111.95,17.7
21:26:30,server_2,71.76,41.28,19607.89,20202.32,197.46
21:26:30,server_1,64.29,53.5,17845.86,20065.05,34.87
21:26:30,server_10,20.92,45.17,33.04,45.05,4254.5
21:26:35,server_13,42.81,48.83,472.17,236.29,42.51
21:26:35,server_14,95.04,93.84,994.64,1007.59,34.12
21:26:35,server_15,97.1,80.96,969.76,822.47,43.08
21:26:35,server_16,27.01,37.05,235.68,197.34,59.9
21:26:35,server_12,36.87,20.97,178.98,212.92,9362.79
21:26:35,server_18,89.92,95.44,912.85,929.32,55.25
21:26:35,server_19,52.91,46.57,526.68,471.85,32.53
21:26:35,server_20,21.58,25.1,287.1,315.62,76.61
21:26:35,server_17,97.41,90.28,977.89,755.89,186.15
21:26:35,server_11,61.87,42.49,1333.78,1238.83,1131.01
21:26:35,server_10,18.39,90.89,150.46,103.74,23.71
21:26:35,server_9,94.62,90.12,947.12,1024.67,77.02
21:26:35,server_8,97.66,14.62,953.14,491.54,18.14
21:26:35,server_7,55.91,69.48,547.39,767.41,118.02
21:26:35,server_6,61.42,74.05,648.13,417.29,44.01
21:26:35,server_5,54.99,72.19,480.26,677.75,0.0
21:26:35,server_4,57.05,48.66,2937.41,2713.95,1128.16
21:26:35,server_3,25.75,28.28,331.91,353.82,60.23
21:26:35,server_2,46.48,47.03,494.03,508.0,23.79
21:26:35,server_1,77.92,49.48,19443.55,22048.7,14.75
21:26:40,server_13,61.33,73.0,623.54,852.64,19.07
21:26:40,server_14,65.73,68.64,3705.5,3228.28,1422.5
21:26:40,server_15,30.5,40.14,7.47,5.98,9482.15
21:26:40,server_16,28.17,25.83,295.36,266.3,16.94
21:26:40,server_20,97.1,86.16,905.78,503.68,173.21
21:26:40,server_18,99.47,93.63,1033.76,1316.52,92.79
21:26:40,server_19,26.05,84.7,170.73,240.56,62.45
21:26:40,server_12,21.2,27.92,198.37,136.48,39.59
21:26:40,server_17,46.82,36.63,101.86,141.8,3451.2
21:26:40,server_11,87.74,16.68,908.64,1018.36,145.49
21:26:40,server_10,85.84,9.88,837.61,514.08,6.8
21:26:40,server_9,24.88,86.34,335.6,412.11,161.08
21:26:40,server_2,56.66,58.44,538.85,745.51,132.57
21:26:40,server_3,17.79,88.62,174.95,127.63,48.02
21:26:40,server_4,15.58,85.81,193.02,96.79,103.42
21:26:40,server_1,62.25,45.49,12157.11,11001.99,42.09
21:26:40,server_6,63.16,59.25,634.29,467.49,46.94
21:26:40,server_7,59.27,66.18,591.94,466.76,19.22
21:26:40,server_8,47.12,69.22,4574.88,5300.96,864.09
21:26:40,server_5,89.24,5.0,886.7,593.18,103.59
21:26:45,server_12,41.29,48.78,1977.9,2168.35,1060.19
21:26:45,server_19,54.71,43.23,616.9,723.26,46.66
21:26:45,server_18,47.53,53.09,470.33,643.19,80.19
21:26:45,server_17,39.58,22.41,97.12,112.61,8831.57
21:26:45,server_16,21.4,46.02,193.19,263.93,71.55
21:26:45,server_15,68.78,60.25,672.88,903.07,109.37
21:26:45,server_14,91.26,3.68,878.8,490.51,6.28
21:26:45,server_13,64.34,66.87,664.08,795.13,30.23
21:26:45,server_11,86.34,90.18,801.7,797.44,54.47
21:26:45,server_20,48.47,64.26,1320.08,1411.78,1027.12
21:26:45,server_9,48.02,39.93,479.61,357.4,138.06
21:26:45,server_1,63.96,74.15,710.89,842.87,67.54
21:26:45,server_2,25.75,24.71,222.92,146.73,88.22
21:26:45,server_3,20.53,96.28,186.43,197.56,35.24
21:26:45,server_4,75.51,37.89,8729.43,9822.51,130.01
21:26:45,server_10,27.15,35.29,252.16,285.88,14.17
21:26:45,server_6,36.7,44.31,195.72,221.55,7163.59
21:26:45,server_7,35.72,50.24,368.93,445.43,125.81
21:26:45,server_8,26.01,22.26,311.2,325.9,83.73
21:26:45,server_5,37.82,40.22,346.04,483.22,45.33
21:26:50,server_12,13.9,90.63,152.21,227.78,47.91
21:26:50,server_19,40.85,37.23,68.62,99.07,6804.81
21:26:50,server_18,65.93,73.93,606.7,749.37,212.78
21:26:50,server_17,7.12,87.68,9.07,8.2,15.25
21:26:50,server_16,20.11,80.97,154.27,197.7,0.0
21:26:50,server_15,93.37,9.52,972.47,1405.74,161.36
21:26:50,server_14,93.48,98.03,938.43,1304.11,64.27
21:26:50,server_13,32.02,26.68,10.3,7.4,7460.96
21:26:50,server_11,69.34,59.92,1264.87,1478.27,1145.56
21:26:50,server_20,54.51,59.55,526.88,525.05,18.37
21:26:50,server_9,5.94,87.95,26.38,36.4,117.51
21:26:50,server_1,37.05,37.77,323.97,367.78,42.46
21:26:50,server_2,43.85,51.31,491.89,557.63,61.6
21:26:50,server_3,93.16,94.23,938.63,1134.74,152.99
21:26:50,server_4,89.33,85.45,828.98,771.83,136.31
21:26:50,server_10,95.18,91.64,1012.28,1391.57,97.81
21:26:50,server_6,36.53,27.06,49.7,48.95,7216.64
21:26:50,server_7,22.16,41.9,97.67,105.46,5052.63
21:26:50,server_8,87.59,92.05,858.08,952.14,59.9
21:26:50,server_5,42.85,52.86,436.09,575.44,43.96
21:26:55,server_11,16.01,87.78,149.17,218.3,47.06
21:26:55,server_19,55.62,63.09,594.09,863.51,104.63
21:26:55,server_18,35.75,22.37,124.64,78.28,5269.16
21:26:55,server_17,22.28,9.8,266.65,161.18,66.62
21:26:55,server_16,95.03,93.79,929.07,687.73,82.82
21:26:55,server_15,68.04,47.43,3332.52,3001.7,607.97
21:26:55,server_14,89.66,97.67,852.92,485.64,103.34
21:26:55,server_13,53.3,74.41,455.16,292.82,40.71
21:26:55,server_12,41.25,45.87,461.49,514.16,19.94
21:26:55,server_20,61.75,67.0,604.49,876.8,94.46
21:26:55,server_10,69.99,67.93,679.41,922.43,0.0
21:26:55,server_8,86.14,10.95,863.02,821.78,0.0
21:26:55,server_7,20.26,46.61,129.24,140.2,7112.5
21:26:55,server_6,28.18,85.92,272.9,212.03,24.36
21:26:55,server_5,88.89,16.4,985.48,825.13,82.26
21:26:55,server_4,73.74,52.75,10920.17,10418.78,8.53
21:26:55,server_3,39.76,50.5,391.47,260.55,50.75
21:26:55,server_2,51.32,36.03,7157.55,6855.57,123.05
21:26:55,server_1,68.13,48.33,3116.4,2620.19,1095.77
21:26:55,server_9,37.43,48.96,350.49,515.33,107.08
21:27:00,server_13,27.37,89.41,337.15,454.76,74.98
21:27:00,server_14,54.32,32.37,461.37,528.06,13.57
21:27:00,server_15,32.45,38.11,284.34,362.29,0.0
21:27:00,server_12,37.19,48.94,347.92,426.95,18.56
21:27:00,server_17,86.9,96.97,902.4,1233.83,179.66
21:27:00,server_18,33.53,47.14,342.12,366.25,106.12
21:27:00,server_19,57.71,68.66,589.27,342.38,128.69
21:27:00,server_16,39.62,41.35,337.08,498.14,90.16
21:27:00,server_11,45.89,32.19,28.4,20.26,4617.78
21:27:00,server_20,55.11,52.44,16399.13,17643.0,10.86
21:27:00,server_9,52.69,36.25,12435.49,14455.06,9.66
21:27:00,server_1,87.96,23.89,826.46,493.64,46.45
21:27:00,server_2,74.17,43.07,7167.96,8548.57,138.81
21:27:00,server_3,91.08,12.67,910.32,1214.42,44.06
21:27:00,server_4,45.7,20.97,168.08,249.62,8495.83
21:27:00,server_10,91.52,85.86,904.89,902.49,77.58
21:27:00,server_6,94.78,88.45,985.79,703.74,88.22
21:27:00,server_7,66.32,43.91,6226.71,6705.02,179.79
21:27:00,server_8,29.06,98.42,268.35,268.23,107.61
21:27:00,server_5,57.28,66.39,551.74,802.46,104.59
21:27:05,server_19,57.26,41.19,13021.14,11471.43,68.65
21:27:05,server_18,88.99,16.72,897.18,870.36,96.35
21:27:05,server_17,57.14,63.1,494.9,607.01,32.09
21:27:05,server_16,34.94,46.57,336.54,229.84,0.0
21:27:05,server_15,8.05,87.04,45.98,65.06,60.0
21:27:05,server_14,49.61,67.17,3804.9,3847.64,1674.93
21:27:05,server_13,96.1,12.0,988.96,1411.15,36.44
21:27:05,server_12,30.83,40.01,366.22,436.12,8.02
21:27:05,server_11,2.56,94.58,66.03,53.81,28.61
21:27:05,server_20,92.91,91.1,910.3,685.37,83.97
21:27:05,server_9,59.24,79.21,684.19,953.97,102.78
21:27:05,server_1,31.85,27.68,325.37,274.94,76.07
21:27:05,server_2,28.72,12.63,246.88,163.84,35.77
21:27:05,server_3,57.86,50.97,2212.56,2142.24,1079.53
21:27:05,server_4,59.91,43.05,4022.73,3552.05,886.66
21:27:05,server_10,50.78,36.25,15631.43,15039.94,106.84
21:27:05,server_6,52.4,45.95,556.27,603.53,44.84
21:27:05,server_7,30.6,40.73,73.8,106.73,5212.8
21:27:05,server_8,62.32,44.12,4743.77,5649.32,748.45
21:27:05,server_5,52.63,68.84,525.84,355.47,15.68
21:27:10,server_11,69.48,44.86,15371.58,13577.09,16.04
21:27:10,server_19,99.49,86.88,952.76,748.75,150.97
21:27:10,server_18,36.19,42.7,339.13,297.92,84.78
21:27:10,server_17,56.03,63.6,2678.42,2158.48,792.3
21:27:10,server_16,53.87,49.81,10509.92,10427.4,50.16
21:27:10,server_15,7.45,89.42,36.18,52.28,70.37
21:27:10,server_14,26.61,41.21,329.07,250.78,71.54
21:27:10,server_13,93.77,99.19,983.93,1395.25,76.65
21:27:10,server_12,69.33,64.92,797.93,1044.56,44.09
21:27:10,server_20,40.96,61.01,3968.26,4366.27,793.34
21:27:10,server_10,65.68,71.06,617.27,630.2,44.82
21:27:10,server_8,63.3,64.97,668.83,946.43,14.96
21:27:10,server_9,3.12,88.37,91.2,107.3,91.24
21:27:10,server_1,25.79,40.88,280.11,254.63,54.76
21:27:10,server_2,69.32,76.54,709.37,876.21,103.16
21:27:10,server_3,66.06,75.81,582.08,766.99,0.0
21:27:10,server_5,89.8,25.33,956.5,1071.45,124.42
21:27:10,server_6,96.18,80.48,1008.34,907.46,66.41
21:27:10,server_7,72.37,30.09,13181.1,12127.93,40.08
21:27:10,server_4,28.32,20.36,272.17,338.05,0.0
21:27:15,server_20,23.63,81.94,239.75,142.18,112.68
21:27:15,server_11,45.68,47.42,1887.26,1665.34,955.12
21:27:15,server_18,42.46,29.16,514.46,479.51,39.42
21:27:15,server_17,53.26,52.94,3377.79,3814.16,554.06
21:27:15,server_16,84.29,22.31,812.19,509.71,88.13
21:27:15,server_15,98.81,14.1,964.44,1296.09,25.26
21:27:15,server_14,70.2,45.47,8496.7,9085.91,19.29
21:27:15,server_13,94.2,96.1,933.21,1358.2,179.05
21:27:15,server_12,58.55,60.13,4819.43,4744.59,906.39
21:27:15,server_19,44.67,56.95,523.5,494.27,64.39
21:27:15,server_10,35.04,43.79,336.64,169.41,29.21
21:27:15,server_8,6.76,80.68,126.5,180.46,46.82
21:27:15,server_1,52.89,57.9,4995.85,4717.38,1936.98
21:27:15,server_2,82.7,4.78,786.27,1025.11,80.17
21:27:15,server_3,91.8,10.01,927.98,465.86,8.75
21:27:15,server_9,34.36,21.33,87.03,86.86,5585.61
21:27:15,server_5,42.45,61.85,444.37,544.59,76.35
21:27:15,server_6,14.56,83.66,168.49,101.22,10.26
21:27:15,server_7,46.94,54.39,509.86,573.55,60.3
21:27:15,server_4,40.38,20.01,197.59,128.13,5644.67
21:27:20,server_12,78.27,48.4,7854.46,8623.24,153.71
21:27:20,server_19,99.47,81.13,956.93,606.09,103.66
21:27:20,server_18,49.84,59.22,1819.07,2075.84,1158.65
21:27:20,server_17,60.53,51.78,4236.2,4330.44,1977.4
21:27:20,server_16,33.04,35.54,43.4,60.95,3035.21
21:27:20,server_15,69.27,72.98,642.29,955.79,71.32
21:27:20,server_14,12.57,87.9,152.8,91.69,11.22
21:27:20,server_13,53.31,64.1,573.52,568.74,51.71
21:27:20,server_11,80.73,23.19,768.44,413.55,28.9
21:27:20,server_20,46.9,56.82,525.97,614.95,0.0
21:27:20,server_9,25.2,83.27,189.98,243.0,0.0
21:27:20,server_1,29.73,17.65,233.02,163.61,0.0
21:27:20,server_2,86.43,20.36,907.53,1053.53,60.74
21:27:20,server_3,64.37,54.08,1123.98,1210.74,974.06
21:27:20,server_4,2.69,98.95,0.0,0.0,55.87
21:27:20,server_10,96.04,15.51,880.3,1240.4,49.0
21:27:20,server_6,29.44,44.05,157.56,140.51,3.64
21:27:20,server_7,99.82,6.96,976.51,570.01,84.64
21:27:20,server_8,20.2,25.9,226.87,121.06,27.72
21:27:20,server_5,67.75,34.97,13641.19,13578.44,7.73
21:27:25,server_11,77.18,45.61,11106.19,12022.41,131.69
21:27:25,server_19,50.42,40.0,485.43,434.87,107.05
21:27:25,server_18,12.91,83.58,268.5,296.4,105.92
21:27:25,server_17,49.24,45.77,115.18,79.43,4640.69
21:27:25,server_16,51.53,70.26,645.65,374.06,143.76
21:27:25,server_15,22.5,9.68,155.71,192.43,89.28
21:27:25,server_14,38.62,46.89,356.06,487.22,47.1
21:27:25,server_13,80.3,1.3,756.73,834.91,0.0
21:27:25,server_12,96.65,7.74,973.54,836.59,99.95
21:27:25,server_20,74.96,49.43,10815.28,9142.7,86.88
21:27:25,server_10,61.98,70.17,623.97,865.34,7.65
21:27:25,server_8,94.65,1.98,999.33,1052.28,79.18
21:27:25,server_7,50.58,34.88,440.86,583.49,83.21
21:27:25,server_6,26.59,21.3,4.26,5.99,7009.62
21:27:25,server_5,69.19,34.12,15196.23,15916.65,159.62
21:27:25,server_4,86.0,98.31,834.26,1241.62,139.18
21:27:25,server_3,44.4,38.13,484.35,330.63,5.55
21:27:25,server_2,71.17,40.53,11157.78,8946.11,43.84
21:27:25,server_1,21.76,35.27,101.82,138.9,3740.44
21:27:25,server_9,87.38,92.37,906.55,689.04,71.44
21:27:30,server_13,23.33,28.79,230.16,176.09,0.0
21:27:30,server_14,33.2,53.03,281.98,320.26,114.06
21:27:30,server_15,46.03,57.43,3658.75,3150.05,1103.21
21:27:30,server_12,54.29,53.81,592.64,338.43,74.5
21:27:30,server_18,61.71,88.61,691.26,567.94,171.36
21:27:30,server_19,92.95,97.31,1007.24,682.69,54.14
21:27:30,server_20,31.72,33.59,410.51,381.11,106.77
21:27:30,server_16,63.06,52.95,1837.16,1917.65,1246.74
21:27:30,server_11,61.04,47.05,10391.45,10055.05,163.93
21:27:30,server_17,74.18,44.76,7524.52,6358.13,56.51
21:27:30,server_9,36.03,46.51,28.43,30.61,8814.21
21:27:30,server_2,99.89,92.69,1034.98,1049.61,71.63
21:27:30,server_3,88.59,15.33,809.76,1156.42,83.6
21:27:30,server_10,40.01,58.77,397.72,344.28,72.75
21:27:30,server_4,77.59,37.79,7076.83,7521.77,140.08
21:27:30,server_1,44.4,68.87,399.23,255.56,31.01
21:27:30,server_6,54.47,44.46,6867.46,5964.0,191.02
21:27:30,server_7,98.86,7.47,978.06,1120.21,144.21
21:27:30,server_8,54.16,50.17,4385.55,5204.18,1376.72
21:27:30,server_5,66.97,67.19,633.93,390.76,77.05
21:27:35,server_12,21.57,90.24,121.11,133.16,0.0
21:27:35,server_20,23.57,6.0,273.27,400.03,0.0
21:27:35,server_19,28.73,35.5,343.89,389.72,59.11
21:27:35,server_18,27.33,36.53,253.73,182.99,0.0
21:27:35,server_17,68.15,80.6,676.35,802.72,71.29
21:27:35,server_16,15.02,95.26,72.02,37.1,144.6
21:27:35,server_15,25.77,35.5,336.86,428.74,0.0
21:27:35,server_14,58.27,62.73,614.63,583.82,53.34
21:27:35,server_13,97.24,96.5,981.27,1300.94,56.28
21:27:35,server_11,31.17,53.92,270.49,256.63,2.12
21:27:35,server_10,87.72,92.66,842.56,778.65,130.05
21:27:35,server_9,35.04,47.38,9.12,4.76,4422.9
21:27:35,server_2,86.05,10.77,907.02,1355.28,0.0
21:27:35,server_3,56.13,60.28,558.98,827.49,57.24
21:27:35,server_4,96.25,12.03,1011.04,897.97,99.05
21:27:35,server_1,63.72,76.17,661.88,414.42,110.68
21:27:35,server_6,33.75,37.75,284.11,222.61,0.0
21:27:35,server_7,41.69,61.18,4531.58,5362.24,1500.79
21:27:35,server_8,64.04,72.15,648.82,962.9,41.97
21:27:35,server_5,47.45,57.75,3680.27,4281.36,1291.48
21:27:40,server_12,12.81,81.55,146.94,191.56,22.63
21:27:40,server_19,92.08,87.31,998.82,1179.34,61.63
21:27:40,server_18,54.44,55.39,616.9,484.51,72.63
21:27:40,server_17,46.91,65.05,516.07,705.58,84.29
21:27:40,server_16,56.4,56.17,7004.61,6907.69,57.01
21:27:40,server_15,68.94,85.55,692.91,416.92,76.26
21:27:40,server_14,93.68,86.66,885.17,725.46,114.82
21:27:40,server_13,45.28,45.98,1582.11,1709.04,1620.65
21:27:40,server_11,58.06,66.89,518.96,586.62,30.45
21:27:40,server_20,85.05,90.6,736.36,765.8,116.02
21:27:40,server_9,27.18,39.06,282.14,334.42,0.0
21:27:40,server_1,28.07,26.64,69.38,36.05,7404.62
21:27:40,server_2,21.1,93.88,168.24,236.47,0.0
21:27:40,server_3,7.96,96.87,94.16,121.26,0.0
21:27:40,server_4,63.42,57.77,1681.11,1480.04,1709.38
